10.0	$141,235	1
10.0	$138,545	1
10.0	$11,700,000	1
10.0	$2,720,531	1
10.0	$59,294	3
10.0	$10,376	1
10.0	$10,106,233	1
10.0	$39,400,000	1
10.0	$83,537	1
10.0	$367,913	1
10.0	$277,843	1
10.0	$9,882,053	1
10.0	$2,172,209	1
10.0	$2,857,745	1
10.0	$302,458	1
10.0	$213,233	1
10.0	$2,014,304	1
10.0	$1,063,723	2
10.0	$119,782	1
10.0	$975,344	1
10.0	$16,892,873	1
10.0	$20,344	1
10.0	$26,553,854	1
10.0	$157,624	1
10.0	$107,721	1
10.0	$12,700	1
10.0	$2,080,932	1
10.0	$400,616	1
10.0	$160,165	1
10.0	$849,484	1
10.0	$908,932	1
10.0	$146,384	1
10.0	$6,629	1
10.0	$7,976,065	1
10.0	$4,809	1
10.0	$478,572	1
10.0	$1,367	1
10.0	$11,314	1
10.0	$559,351	1
10.0	$11,158	3
10.0	$8,080,116	1
10.0	$967,506	1
10.0	$123,580	1
10.0	$43,191	1
10.0	$17,958	4
10.0	$47,718	1
10.0	$51,933	1
9.66666666667	$631,925	3
9.6	$6,144,806	5
9.5	$1,341,151	2
9.5	$8,301,918	2
9.5	$45,028	2
9.5	$3,634,359	2
9.5	$167,360	2
9.5	$826,991	8
9.5	$13,432,508	2
9.5	$475,618	4
9.5	$56,810	2
9.33333333333	$15,642	3
9.28571428571	$2,329	7
9.27306273063	$533,316,061	542
9.2	$952,682	5
9.2	$700,085	5
9.2	$33,201	5
9.19047619048	$1,204,660	84
9.11111111111	$75,528	9
9.05050505051	$405,000	594
9.02661596958	$12,382,287	263
9.01360544218	$239,630	147
9.0	$72,816	1
9.0	$755,118	1
9.0	$3,756	1
9.0	$5,858	2
9.0	$1,053,098	18
9.0	$13,861,159	2
9.0	$357,000	2
9.0	$3,310,439	1
9.0	$10,373	2
9.0	$3,874	3
9.0	$227,934	2
9.0	$42,007,046	1
9.0	$75,343	1
9.0	$21,318,194	2
9.0	$9,952	1
9.0	$559,045	1
9.0	$81,212	1
9.0	$25,057,256	2
9.0	$2,209,479	3
9.0	$195,580	1
9.0	$217,432	2
9.0	$531,813	32
9.0	$791,777	2
9.0	$359,187	1
9.0	$23,193	1
9.0	$189,209	1
9.0	$1,265,486	1
9.0	$110,815.00	1
9.0	$535,249	1
9.0	$2,428,241	1
9.0	$13,841	2
9.0	$313,286	2
9.0	$1,096,348	2
9.0	$36,668	3
9.0	$59,033	5
9.0	$13,960	7
9.0	$3,000	1
9.0	$27,503	2
9.0	$652,604	2
9.0	$4,640	1
9.0	$4,308	2
9.0	$3,184	1
9.0	$44,411	1
9.0	$2,436	3
9.0	$63,200,000	1
9.0	$5,724	5
9.0	$2,664	1
9.0	$6,590	2
9.0	$550,272	2
9.0	$46,368	1
9.0	$5,833,665	2
9.0	$785,817	1
8.98897058824	$4,676,810	272
8.96484375	$2,925,880	256
8.96187683284	$292,568,851	682
8.95238095238	$1,701,381	63
8.9375	$879,605	16
8.92857142857	$86,000	14
8.8990228013	$6,857,096	307
8.89677419355	$94,240,635	155
8.89212328767	$53,100,000	584
8.88888888889	$37,439	9
8.88636363636	$3,931,456	88
8.875	$2,507,106	8
8.875	$1,234,300	8
8.87368421053	$13,179,837	760
8.85714285714	$39,236	7
8.85714285714	$67,790,117	21
8.84210526316	$57,226.00	19
8.84210526316	$650,571	19
8.83333333333	$75,233	6
8.83333333333	$230,522	6
8.83333333333	$611,574	6
8.8064516129	$3,411,208	31
8.8	$68,767	5
8.79487179487	$268,101	39
8.78571428571	$1,787,378	14
8.775	$744,582	40
8.76923076923	$108,541	26
8.76061776062	$127,490,802	259
8.75462590507	$158,737,441	2486
8.75	$150,290	4
8.75	$1,570,251	16
8.75	$1,350,726	4
8.75	$1,559,556	4
8.75	$245,006	4
8.75	$466,467	4
8.74489795918	$40,270,895	98
8.74301675978	$132,300,000	537
8.73076923077	$529,603	52
8.72727272727	$150,197	22
8.72727272727	$454,784	11
8.72727272727	$2,425,377	11
8.71428571429	$37,295,394	7
8.712890625	$67,115,062	1536
8.7012987013	$61,600,000	154
8.6985645933	$6,500,000	209
8.69230769231	$2,856,738	13
8.68711656442	$223,749,872	163
8.68055555556	$3,840,702	72
8.66996047431	$448,130,642	506
8.66666666667	$9,855,615	258
8.66666666667	$110,507	3
8.66666666667	$57,745	3
8.66666666667	$94,010	3
8.66666666667	$186,410	3
8.66666666667	$828,801	9
8.66666666667	$100,022	3
8.66666666667	$1,964,000	3
8.66666666667	$37,680,981	3
8.66666666667	$188,817	3
8.66666666667	$26,161,406	9
8.66666666667	$134,065	3
8.66666666667	$179,111	6
8.66555183946	$9,027,790	299
8.65384615385	$48,097	26
8.65020576132	$162,586,036	243
8.64102564103	$1,412,124	39
8.63636363636	$30,973	11
8.63571428571	$414,984,497	140
8.63541666667	$1,602,460	96
8.63461538462	$266,982,666	52
8.63059701493	$656,161	268
8.625	$249,756	32
8.625	$125,342	40
8.61818181818	$1,626,289	55
8.61290322581	$707,672	31
8.60869565217	$81,593,527	23
8.6	$1,150,592	15
8.6	$887,029	5
8.6	$2,300,000	15
8.6	$38,559	5
8.59459459459	$561,054	37
8.58885017422	$169,705,587	287
8.58333333333	$6,154	12
8.58333333333	$1,205,079	24
8.58080808081	$6,390,014	198
8.57968970381	$162,804,648	1418
8.57692307692	$900,994	26
8.57142857143	$1,416,189	21
8.5652173913	$55,908	23
8.56504065041	$11,200,000	246
8.56363636364	$23,472,900	110
8.55882352941	$619,467	34
8.55672268908	$125,001,000	476
8.55555555556	$378,710	9
8.55555555556	$130,836	18
8.55263157895	$5,159	38
8.55063291139	$204,100,000	316
8.54545454545	$419,361	55
8.54545454545	$2,901,744	11
8.54424778761	$45,299,680	226
8.53381642512	$164,400,000	414
8.53333333333	$1,187,266	15
8.53333333333	$120,147,445	15
8.52793296089	$264,317,903	1074
8.5132231405	$14,677,654	1210
8.51136363636	$114,501	88
8.50598802395	$70,500,000	334
8.5	$563,358	2
8.5	$34,531	2
8.5	$342,212	2
8.5	$23,844,220	460
8.5	$873,594	2
8.5	$371,352	2
8.5	$691,678	4
8.5	$663,187	2
8.5	$326,187	2
8.5	$46,603	2
8.5	$30,194,326	2
8.5	$137,927	2
8.5	$24,333,911	18
8.5	$7,307	6
8.5	$172,885	6
8.5	$11,321,595	2
8.5	$25,732	2
8.5	$14,037	2
8.5	$36,108	6
8.5	$175,182	2
8.5	$18,882,880	4
8.5	$239,131	2
8.5	$1,062,941	2
8.5	$2,068,426	4
8.5	$11,425,894	4
8.5	$2,000,000	6
8.5	$1,880,863	2
8.5	$311,975	2
8.5	$59,774	2
8.5	$3,100,000	226
8.5	$539,857	4
8.5	$2,818,020	8
8.5	$40,846	2
8.5	$1,782,667	8
8.49090909091	$88,569	55
8.48529411765	$47,611,331	68
8.48461538462	$100,422,786	260
